Date,SM001014,SM002014,SM003014,SM005010,SM007010,SM008010,SM010009,SM011008,SM012008,SM013008
08/26/2021,10.3496,10.3182,10.5339,10.8776,10.5701,10.4121,10.7431,,,
08/27/2021,10.3616,10.3192,10.5453,10.8926,10.5836,10.4342,10.7668,,,
08/30/2021,10.3613,10.3219,10.5667,10.9413,10.6273,10.4805,10.8109,,,
08/31/2021,10.3699,10.3228,10.5864,10.961,10.6504,10.51,10.8284,,,
09/01/2021,10.382,10.3238,10.6,10.9734,10.6599,10.5208,10.8359,,,
09/02/2021,10.3834,10.3247,10.6318,11.002,10.6873,10.5599,10.8668,,,
09/03/2021,10.3918,10.3256,10.6568,11.0211,10.7113,10.5928,10.8841,,,
09/06/2021,10.403,10.3282,10.6774,11.0307,10.7247,10.6131,10.8937,,,
09/07/2021,10.4115,10.329,10.6724,11.0172,10.7078,10.5984,10.8794,,,
09/08/2021,10.4199,10.3299,10.6744,11.0185,10.7073,10.5942,10.8806,,,
09/09/2021,10.4283,10.3307,10.69,11.024,10.7161,10.6047,10.886,,,
09/13/2021,10.4196,10.3342,10.6902,11.022,10.7132,10.6035,10.8811,,,
09/14/2021,10.4248,10.3351,10.6975,11.0278,10.7194,10.6104,10.8896,,,
09/15/2021,10.4297,10.3359,10.7246,11.0513,10.7546,10.6573,10.9218,,,
09/16/2021,10.4291,10.3368,10.7371,11.0666,10.7685,10.6733,10.9344,,,
09/17/2021,10.4416,10.3376,10.7352,11.0655,10.7667,10.6721,10.9283,,,
09/20/2021,10.4478,10.3403,10.7412,11.0585,10.7705,10.6648,10.9216,,,
09/21/2021,10.461,10.3411,10.7571,11.0769,10.7896,10.6842,10.9408,,,
09/22/2021,10.4668,10.3419,10.7582,11.0818,10.7929,10.6882,10.9474,,,
09/23/2021,10.4483,10.3427,10.7703,11.1174,10.8145,10.7175,10.9829,,,
09/24/2021,10.457,10.3436,10.7547,11.0987,10.79,10.7028,10.9628,,,
09/27/2021,10.4511,10.3462,10.741,11.1007,10.7834,10.6853,10.9624,,,
09/28/2021,10.4413,10.3469,10.7307,11.0832,10.7761,10.6677,10.9582,,,
09/29/2021,10.4496,10.3474,10.7366,11.0921,10.7838,10.6695,10.9621,,,
09/30/2021,10.4482,10.3479,10.7324,11.0813,10.7726,10.6557,10.9481,,,
10/01/2021,10.4402,10.349,10.7216,11.0614,10.7532,10.6368,10.9287,,,
10/04/2021,10.4507,10.3522,10.7377,11.0932,10.771,10.6648,10.9538,,,
10/05/2021,10.4406,10.3532,10.7453,11.1042,10.7736,10.6587,10.9607,,,
10/06/2021,10.4527,10.3541,10.7262,11.0783,10.7532,10.6369,10.9258,,,
10/07/2021,10.4299,10.355,10.7373,11.0981,10.7723,10.6612,10.9563,,,
10/08/2021,10.4442,10.3561,10.7246,11.1072,10.7594,10.6512,10.9574,,,
10/11/2021,10.4374,10.3593,10.7201,11.1133,10.7581,10.6479,10.9752,,,
10/12/2021,10.4303,10.3606,10.7201,11.1205,10.7669,10.6514,10.98,,,
10/13/2021,10.4494,10.3616,10.7527,11.1349,10.8,10.6798,11.0185,,,
10/14/2021,10.4499,10.3626,10.7534,11.1506,10.8136,10.6975,11.0412,,,
10/18/2021,10.4487,10.3661,10.7692,11.1381,10.8043,10.6968,11.0362,,,
10/20/2021,10.4541,10.3672,10.7459,11.1199,10.7899,10.6772,11.0275,,,
10/21/2021,10.4474,10.3679,10.7471,11.121,10.7991,10.6812,11.0247,,,
10/22/2021,10.4385,10.3687,10.7346,11.108,10.7859,10.6624,11.0125,,,
10/25/2021,10.4422,10.3715,10.7388,11.1163,10.7889,10.6704,11.0207,,,
10/26/2021,10.4634,10.3715,10.7626,11.1304,10.8087,10.694,11.0373,,,
10/27/2021,10.4609,10.3722,10.7652,11.1337,10.8119,10.7025,11.0423,,,
10/28/2021,10.4464,10.3729,10.7425,11.0959,10.7738,10.6719,10.9947,,,
10/29/2021,10.4432,10.3738,10.7157,11.0775,10.7438,10.631,10.9711,,,
11/01/2021,10.4402,10.3766,10.745,11.1072,10.7729,10.6704,11.0009,,,
11/02/2021,10.4338,10.3775,10.7478,11.1094,10.7789,10.6711,11.009,,,
11/03/2021,10.4378,10.3785,10.7492,11.1186,10.7828,10.6688,10.9994,,,
11/08/2021,10.462,10.3841,10.7946,11.1546,10.8381,10.7307,11.066,,,
11/09/2021,10.4722,10.3857,10.8174,11.1632,10.8506,10.7478,11.0803,,,
11/10/2021,10.4752,10.3869,10.8094,11.1556,10.8402,10.7415,11.073,,,
11/11/2021,10.4651,10.3879,10.7892,11.1299,10.8132,10.7129,11.0463,,,
11/12/2021,10.4796,10.389,10.808,11.151,10.8566,10.7496,11.0718,,,
11/15/2021,10.4916,10.392,10.8186,11.1605,10.8671,10.7701,11.0919,,,
11/16/2021,10.4794,10.393,10.8075,11.1507,10.8571,10.7451,11.0758,,,
11/17/2021,10.4868,10.3939,10.8031,11.1463,10.8541,10.7256,11.0706,,,
11/18/2021,10.4868,10.395,10.7924,11.1408,10.8488,10.718,11.0612,,,
11/22/2021,10.4872,10.3989,10.7867,11.1025,10.8153,10.6793,11.0177,,,
11/23/2021,10.4814,10.3996,10.7983,11.1132,10.8234,10.6962,11.0302,,,
11/24/2021,10.4813,10.4006,10.7968,11.1019,10.8164,10.6832,11.0196,,,
11/25/2021,10.4969,10.4019,10.8023,11.1246,10.8415,10.6885,11.0393,,,
11/29/2021,10.4826,10.4058,10.7777,11.0923,10.8129,10.6493,10.9988,,,
11/30/2021,10.4877,10.4068,10.778,11.0877,10.8102,10.6469,11.0013,,,
12/01/2021,10.5004,10.4078,10.7919,11.098,10.8276,10.6687,11.0081,,,
12/02/2021,10.5094,10.4087,10.806,11.1187,10.8499,10.6938,11.0363,,,
12/03/2021,10.4992,10.4097,10.7953,11.0979,10.8238,10.6653,11.013,,,
12/06/2021,10.4949,10.4126,10.7792,11.0728,10.7988,10.6307,10.9834,,,
12/07/2021,10.5043,10.4135,10.7928,11.0933,10.8256,10.6571,11.0056,,,
12/08/2021,10.5277,10.4144,10.8212,11.1426,10.8759,10.7122,11.0586,,,
12/09/2021,10.5346,10.4155,10.8225,11.1561,10.8903,10.7203,11.0685,,,
12/10/2021,10.5315,10.4164,10.8224,11.1708,10.8883,10.714,11.0677,,,
12/13/2021,10.5321,10.4192,10.8186,11.1658,10.8755,10.7016,11.0596,,,
12/14/2021,10.5324,10.4202,10.8206,11.1675,10.8771,10.7041,11.0546,,,
12/15/2021,10.5363,10.4209,10.8177,11.1574,10.8619,10.6962,11.0459,,,
12/16/2021,10.5294,10.4219,10.8126,11.1601,10.8542,10.6909,11.0451,,,
12/17/2021,10.5221,10.4226,10.7879,11.1233,10.8168,10.6478,11.0059,,,
12/20/2021,10.5052,10.4258,10.7477,11.0671,10.7615,10.5804,10.9528,,,
12/21/2021,10.4857,10.4268,10.7473,11.0677,10.7689,10.5853,10.9566,,,
12/22/2021,10.4876,10.4274,10.7582,11.091,10.7892,10.6052,10.9814,,,
12/23/2021,10.4935,10.4284,10.7623,11.1029,10.8084,10.6241,11.0011,,,
12/27/2021,10.495,10.4329,10.7668,11.0957,10.7938,10.6204,11.0005,,,
12/28/2021,10.4836,10.4341,10.7623,11.1022,10.8034,10.6216,11.0164,,,
12/29/2021,10.4822,10.4353,10.769,11.1096,10.8017,10.6322,11.0391,,,
12/30/2021,10.4817,10.4366,10.7639,11.1033,10.7932,10.6249,11.0348,,,
12/31/2021,10.4983,10.4376,10.7778,11.1229,10.8249,10.6562,11.0534,,,
01/03/2022,10.5056,10.4408,10.7919,11.1372,10.8625,10.6877,11.0841,,,
01/04/2022,10.4853,10.4422,10.7812,11.1305,10.8625,10.6703,11.091,,,
01/05/2022,10.4991,10.4434,10.7906,11.1416,10.8786,10.6891,11.0986,,,
01/06/2022,10.4818,10.4448,10.781,11.1222,10.8507,10.6611,11.0718,,,
01/07/2022,10.4749,10.4457,10.7841,11.1355,10.8484,10.6755,11.0792,,,
01/10/2022,10.4558,10.4485,10.7781,11.1303,10.8574,10.6703,11.0915,,,
01/11/2022,10.4645,10.4495,10.7814,11.1394,10.8673,10.6801,11.1054,,,
01/12/2022,10.4631,10.4504,10.7934,11.1538,10.8769,10.6932,11.1198,,,
01/13/2022,10.4729,10.4516,10.8071,11.1766,10.8982,10.7039,11.1304,,,
01/14/2022,10.4782,10.4526,10.8045,11.1773,10.9012,10.7048,11.1311,,,
01/17/2022,10.4536,10.4555,10.7941,11.1606,10.8902,10.687,11.1292,,,
01/18/2022,10.4428,10.4564,10.7864,11.1414,10.862,10.6553,11.1097,,,
01/19/2022,10.4519,10.4571,10.7831,11.1325,10.8519,10.6271,11.0938,,,
01/20/2022,10.4516,10.4571,10.7791,11.1224,10.843,10.6154,11.0768,,,
01/21/2022,10.4506,10.4579,10.764,11.1044,10.8202,10.5923,11.0603,,,
01/24/2022,10.4371,10.461,10.7394,11.0574,10.7629,10.5276,11.0131,,,
01/25/2022,10.4415,10.462,10.7554,11.0753,10.7784,10.5459,11.0351,,,
01/27/2022,10.4131,10.4639,10.7215,11.0234,10.7265,10.4988,11.0033,,,
01/28/2022,10.4232,10.4645,10.7286,11.0294,10.7304,10.4999,11.0054,,,
01/31/2022,10.4597,10.4679,10.7811,11.0873,10.7918,10.5648,11.0506,,,
02/01/2022,10.3966,10.469,10.7645,11.0312,10.7595,10.5281,11.0462,,,
02/02/2022,10.3722,10.47,10.7737,11.0208,10.7569,10.5338,11.0542,,,
02/03/2022,10.3658,10.4706,10.7568,10.9993,10.731,10.5071,11.0309,,,
02/04/2022,10.3706,10.4717,10.7785,10.9989,10.7257,10.5111,11.0248,,,
02/08/2022,10.4,10.4757,10.7761,11.0224,10.7382,10.5437,11.0125,,,
02/09/2022,10.4158,10.4783,10.8056,11.057,10.7719,10.5769,11.0406,,,
02/10/2022,10.451,10.4854,10.8775,11.1197,10.8306,10.6233,11.076,,,
02/11/2022,10.4728,10.4687,10.8635,11.1098,10.8276,10.6096,11.0537,,,
02/14/2022,10.4754,10.4317,10.8262,11.0915,10.7891,10.5704,11.0143,,,
02/15/2022,10.4903,10.4811,10.8775,11.1246,10.8389,10.63,11.0642,,,
02/16/2022,10.486,10.4751,10.8793,11.1123,10.8312,10.6248,11.075,,,
02/17/2022,10.4881,10.4687,10.887,11.1181,10.8336,10.6316,11.0703,,,
02/18/2022,10.4972,10.4649,10.8866,11.1203,10.8364,10.6404,11.0662,,,
02/21/2022,10.4931,10.464,10.8715,11.1103,10.8206,10.6312,11.0598,,,
02/22/2022,10.4751,10.4519,10.8455,11.0899,10.7943,10.6031,11.0398,,,
02/23/2022,10.4769,10.45,10.8543,11.092,10.7969,10.606,11.0403,,,
02/24/2022,10.4588,10.38,10.7569,11.0217,10.6974,10.5048,10.9498,,,
02/25/2022,10.4786,10.4183,10.8137,11.0683,10.7594,10.5695,10.9907,,,
02/28/2022,10.4803,10.4364,10.8319,11.0786,10.7817,10.5798,11.0065,,,
03/02/2022,10.4552,10.4184,10.812,11.0353,10.7482,10.5372,10.9701,,,
03/03/2022,10.4451,10.4063,10.7842,11.005,10.7266,10.5042,10.9482,,,
03/04/2022,10.4357,10.3844,10.7557,10.9737,10.6935,10.475,10.9267,,,
03/07/2022,10.4211,10.3426,10.6988,10.8976,10.6226,10.4008,10.8659,,,
03/08/2022,10.4219,10.3642,10.7171,10.9135,10.6355,10.4175,10.8825,,,
03/09/2022,10.4318,10.3983,10.7483,10.9554,10.6819,10.4574,10.9422,,,
03/10/2022,10.45,10.4263,10.7925,11.0087,10.7342,10.5111,10.9827,,,
03/11/2022,10.4343,10.4314,10.7897,11.001,10.7235,10.5014,10.9823,,,
03/14/2022,10.4466,10.4588,10.8159,11.0291,10.7524,10.5311,11.0088,,,
03/15/2022,10.4502,10.4502,10.8132,11.0423,10.7379,10.5188,11.0028,,,
03/16/2022,10.4712,10.482,10.8542,11.0857,10.7887,10.5614,11.0339,,,
03/17/2022,10.4824,10.5076,10.886,11.1246,10.8317,10.6024,11.0659,,,
03/21/2022,10.4783,10.4927,10.8669,11.1101,10.8132,10.5817,11.0522,,,
03/22/2022,10.4774,10.507,10.875,11.1099,10.8292,10.5876,11.0603,,,
03/23/2022,10.4736,10.4996,10.8916,11.115,10.8331,10.5804,11.0589,,,
03/24/2022,10.4759,10.4985,10.8961,11.1097,10.8311,10.5876,11.055,,,
03/25/2022,10.4822,10.4894,10.9014,11.1176,10.8286,10.5906,11.0562,,,
03/28/2022,10.4897,10.5024,10.9088,11.115,10.8357,10.5937,11.0598,,,
03/29/2022,10.4789,10.5145,10.9209,11.1259,10.8488,10.6101,11.0756,,,
03/30/2022,10.5082,10.5338,10.9457,11.1641,10.88,10.6459,11.1032,,,
03/31/2022,10.5054,10.5347,10.9396,11.1513,10.8721,10.6427,11.0995,,,
04/04/2022,10.5356,10.5846,10.977,11.1784,10.9099,10.6791,11.1443,,,
04/05/2022,10.5344,10.5812,10.984,11.1812,10.9104,10.6755,11.1382,,,
04/06/2022,10.5304,10.5703,10.9906,11.1632,10.8939,10.6674,11.1228,,,
04/07/2022,10.5181,10.5605,10.9836,11.1633,10.8792,10.6592,11.1154,,,
04/08/2022,10.4746,10.5714,10.9704,11.0993,10.8322,10.6295,11.0885,,,
04/11/2022,10.4495,10.5626,10.963,11.0615,10.7954,10.6031,11.0732,,,
04/12/2022,10.4369,10.5537,10.9423,11.0302,10.7673,10.5815,11.0556,,,
04/13/2022,10.42,10.5534,10.9333,11.0078,10.7433,10.5592,11.0397,,,
04/18/2022,10.4197,10.5372,10.9295,11.0121,10.7325,10.5489,11.0264,,,
04/19/2022,10.4192,10.5237,10.9152,11.0123,10.7223,10.5347,11.0129,,,
04/20/2022,10.4373,10.5349,10.9382,11.0483,10.7472,10.5691,11.0334,,,
04/21/2022,10.4477,10.5567,10.9536,11.0526,10.7666,10.5869,11.0513,,,
04/22/2022,10.4224,10.5417,10.9331,11.0201,10.7297,10.5582,11.0305,,,
04/25/2022,10.4422,10.5256,10.9277,11.0399,10.7364,10.5661,11.0272,,,
04/26/2022,10.4596,10.5478,10.9471,11.064,10.7665,10.5841,11.0481,,,
04/27/2022,10.4514,10.5287,10.9322,11.039,10.7419,10.5625,11.033,,,
04/28/2022,10.4538,10.549,10.9419,11.0286,10.753,10.5747,11.0436,,,
04/29/2022,10.4455,10.5213,10.9274,11.0193,10.7347,10.561,11.0327,,,
05/02/2022,10.4453,10.5178,10.9292,11.0231,10.7365,10.5563,11.0298,,,
05/04/2022,10.2979,10.4728,10.8504,10.8603,10.5708,10.4381,10.9538,,,
05/05/2022,10.2892,10.4675,10.8428,10.8614,10.5516,10.4237,10.9487,,,
05/06/2022,10.2616,10.4314,10.8103,10.8165,10.5014,10.3722,10.9146,,,
05/09/2022,10.2502,10.4229,10.7943,10.7982,10.4807,10.3597,10.9076,,,
05/10/2022,10.284,10.4181,10.8064,10.8484,10.5153,10.3886,10.9422,,,
05/11/2022,10.2989,10.4107,10.8144,10.8659,10.5344,10.3989,10.9489,,,
05/12/2022,10.2812,10.3762,10.7988,10.8645,10.4967,10.3797,10.9325,,,
05/13/2022,10.2592,10.3691,10.7819,10.8312,10.4683,10.366,10.9151,,,
05/17/2022,10.2969,10.4219,10.8225,10.8678,10.5351,10.4115,10.9562,,,
05/18/2022,10.2983,10.4254,10.8226,10.8743,10.5319,10.4147,10.9627,,,
05/19/2022,10.2739,10.3818,10.7931,10.8441,10.4818,10.3723,10.9301,,,
05/20/2022,10.3029,10.4299,10.8235,10.8709,10.5281,10.4106,10.9615,,,
05/23/2022,10.3056,10.43,10.8057,10.864,10.5196,10.4026,11.005,,,
05/24/2022,10.2985,10.4175,10.8001,10.8662,10.5163,10.4009,11.0266,,,
05/25/2022,10.2987,10.4086,10.7986,10.8755,10.5105,10.4012,11.0224,,,
05/26/2022,10.3169,10.4272,10.8122,10.9031,10.5387,10.4243,11.0396,,,
05/27/2022,10.3212,10.4453,10.8177,10.8978,10.5437,10.4267,11.0374,,,
05/30/2022,10.3372,10.4812,10.8358,10.9159,10.5775,10.4506,11.0657,,,
05/31/2022,10.3127,10.4735,10.8283,10.9031,10.5622,10.4362,11.0576,,,
06/01/2022,10.3089,10.4633,10.8265,10.8952,10.5534,10.4324,11.0517,,,
06/02/2022,10.3121,10.4775,10.8298,10.9014,10.5584,10.4405,11.0525,,,
06/03/2022,10.3053,10.468,10.8193,10.8858,10.5427,10.4245,11.0368,,,
06/06/2022,10.2922,10.4671,10.8163,10.8625,10.528,10.4098,11.0148,,,
06/07/2022,10.2646,10.4485,10.8042,10.8399,10.4988,10.3897,10.9901,,,
06/08/2022,10.274,10.4416,10.8084,10.8597,10.5169,10.3963,11.0108,,,
06/09/2022,10.282,10.4553,10.8183,10.8643,10.527,10.4098,11.0188,,,
06/10/2022,10.2593,10.4337,10.8003,10.8398,10.4929,10.3784,11.001,,,
06/13/2022,10.208,10.3977,10.767,10.7679,10.4082,10.3237,10.9359,,,
06/14/2022,10.2108,10.3984,10.7639,10.7724,10.4138,10.3233,10.9453,,,
06/15/2022,10.2154,10.3987,10.7679,10.7721,10.4126,10.3219,10.9401,,,
06/16/2022,10.1899,10.3677,10.7403,10.7395,10.3702,10.2923,10.9077,,,
06/17/2022,10.1875,10.3565,10.7373,10.7536,10.3718,10.2907,10.9117,,,
06/20/2022,10.2281,10.3671,10.7522,10.8076,10.4148,10.3295,10.9523,,,
06/23/2022,10.2598,10.3957,10.7985,10.8526,10.4576,10.3687,10.9955,,,
06/24/2022,10.2687,10.4112,10.8302,10.8651,10.4751,10.3871,11.0065,,,
06/27/2022,10.2916,10.4314,10.849,10.8949,10.5049,10.4085,11.0276,,,
06/28/2022,10.2794,10.4332,10.8484,10.8821,10.4934,10.4042,11.0139,,,
06/29/2022,10.2756,10.4269,10.8401,10.8779,10.4896,10.3974,11.0152,,,
06/30/2022,10.277,10.4287,10.8421,10.8875,10.4977,10.406,11.0253,,,
07/01/2022,10.2929,10.4346,10.8548,10.8977,10.5104,10.4135,11.0405,,,
07/04/2022,10.3125,10.4518,10.8751,10.9338,10.5412,10.4381,11.0726,,,
07/05/2022,10.3137,10.4486,10.8918,10.9209,10.5387,10.438,11.0693,,,
07/06/2022,10.354,10.4712,10.9238,10.9865,10.5998,10.4886,11.1164,,,
07/07/2022,10.371,10.4859,10.932,10.9835,10.6122,10.5009,11.1158,,,
07/08/2022,10.3674,10.499,10.9325,10.9796,10.6087,10.4938,11.1193,,,
07/11/2022,10.3655,10.4995,10.9302,10.9669,10.6002,10.4788,11.1117,,,
07/12/2022,10.352,10.4865,10.921,10.9616,10.5844,10.4663,11.1042,,,
07/13/2022,10.3556,10.481,10.9251,10.982,10.5955,10.4699,11.117,,,
07/14/2022,10.3553,10.4795,10.9162,10.9656,10.5856,10.4619,11.1118,,,
07/15/2022,10.3582,10.489,10.9222,10.9588,10.5897,10.4661,11.1089,,,
07/18/2022,10.3873,10.5192,10.9506,10.9972,10.6328,10.5023,11.1341,,,
07/19/2022,10.3784,10.529,10.9666,11.0069,10.636,10.5056,11.1441,,,
07/20/2022,10.3955,10.5469,10.9766,11.0246,10.6673,10.5247,11.158,,,
07/21/2022,10.4132,10.5644,10.9928,11.0432,10.686,10.5387,11.1735,,,
07/22/2022,10.4304,10.5792,11.0063,11.0683,10.7075,10.5566,11.1976,,,
07/25/2022,10.4396,10.5729,11.0083,11.0746,10.7103,10.558,11.1952,,,
07/26/2022,10.4261,10.5563,10.991,11.0544,10.6884,10.5433,11.1794,,,
07/27/2022,10.4437,10.5794,11.0063,11.0881,10.7196,10.559,11.1986,,,
07/29/2022,10.5118,10.6313,11.0635,11.1597,10.8108,10.6289,11.2658,,,
08/01/2022,10.5418,10.6502,11.0867,11.2166,10.8592,10.6635,11.2996,,,
08/02/2022,10.5682,10.6521,11.1003,11.2413,10.8858,10.6866,11.318,,,
08/03/2022,10.5635,10.6531,11.0972,11.2273,10.8842,10.6823,11.3132,,,
08/04/2022,10.58,10.6579,11.1057,11.2667,10.9066,10.7011,11.3408,,,
08/05/2022,10.5621,10.6639,11.097,11.2168,10.8738,10.6712,11.3111,,,
08/08/2022,10.5598,10.6792,11.103,11.2232,10.884,10.6836,11.3174,,,
08/10/2022,10.5726,10.6776,11.1121,11.2388,10.9001,10.6951,11.327,,,
08/11/2022,10.6014,10.6933,11.1312,11.2725,10.9412,10.7183,11.356,,,
08/12/2022,10.5983,10.6938,11.1333,11.2678,10.9386,10.719,11.3592,,,
08/17/2022,10.6567,10.721,11.1875,11.3561,11.0195,10.7816,11.4225,,,
08/18/2022,10.6489,10.7252,11.1875,11.3447,11.0072,10.7863,11.4133,,,
08/19/2022,10.6293,10.7098,11.1711,11.3085,10.9722,10.763,11.3898,10.0,,
08/22/2022,10.6142,10.6853,11.1465,11.2728,10.9347,10.7352,11.3673,10.0,,
08/24/2022,10.6167,10.698,11.1573,11.2855,10.9526,10.7506,11.3618,9.9979,,
08/25/2022,10.6069,10.6895,11.1516,11.2784,10.9441,10.7421,11.3625,9.9993,,
08/26/2022,10.6264,10.7,11.1686,11.3241,10.9726,10.764,11.3701,10.0007,,
08/29/2022,10.6104,10.6859,11.1536,11.291,10.9321,10.7473,11.3482,10.0051,,
08/30/2022,10.6585,10.7339,11.1948,11.3622,11.0095,10.8018,11.3961,10.0064,,
09/01/2022,10.6484,10.7163,11.1862,11.3475,10.9912,10.7868,11.386,10.009,,
09/02/2022,10.6433,10.7166,11.1824,11.3361,10.9791,10.7826,11.3656,10.0102,,
09/05/2022,10.6614,10.7342,11.1982,11.364,11.005,10.8035,11.3927,10.0149,,
09/06/2022,10.6684,10.7394,11.2091,11.3706,11.0094,10.8091,11.3958,10.0167,,
09/07/2022,10.669,10.7446,11.2132,11.372,11.0061,10.8129,11.3935,10.0182,,
09/08/2022,10.7039,10.7743,11.2389,11.4191,11.0555,10.8458,11.4219,10.0192,,
09/09/2022,10.6984,10.774,11.2348,11.423,11.0634,10.8512,11.4302,10.0206,,
09/12/2022,10.7147,10.7907,11.2554,11.437,11.0763,10.8653,11.444,10.0247,10.0,
09/13/2022,10.7372,10.812,11.3244,11.4771,11.1112,10.8864,11.4584,10.0258,10.0,
09/14/2022,10.7307,10.8071,11.3272,11.456,11.097,10.8753,11.443,10.027,10.0,
09/15/2022,10.704,10.7913,11.3074,11.4054,11.0453,10.8458,11.4014,10.028,10.0,
09/16/2022,10.6648,10.7523,11.2712,11.349,10.9975,10.8067,11.3611,10.0291,10.0,
09/19/2022,10.6743,10.7641,11.2816,11.3623,11.0079,10.817,11.3716,10.0332,10.0,
09/20/2022,10.6845,10.7841,11.2997,11.3747,11.0257,10.832,11.3823,10.0339,9.9996,
09/21/2022,10.6774,10.7837,11.2933,11.377,11.0176,10.8196,11.3739,10.0347,10.0011,
09/22/2022,10.661,10.7712,11.281,11.3296,10.9812,10.8036,11.3523,10.0358,10.0025,
09/23/2022,10.6214,10.7356,11.2484,11.262,10.9042,10.755,11.3146,10.0373,10.004,
09/26/2022,10.5745,10.6933,11.217,11.2121,10.8432,10.7205,11.277,10.0417,10.0077,
09/27/2022,10.5876,10.7009,11.2301,11.2421,10.8617,10.7423,11.295,10.0424,10.0091,
09/28/2022,10.5814,10.6911,11.2154,11.222,10.8426,10.7259,11.2803,10.0421,10.0106,
09/29/2022,10.5777,10.6896,11.2161,11.229,10.8413,10.7225,11.286,10.043,10.0121,
09/30/2022,10.6058,10.7191,11.2396,11.2602,10.8871,10.7419,11.3151,10.0459,10.0136,
10/03/2022,10.5636,10.6802,11.2082,11.206,10.8305,10.7085,11.2871,10.0525,10.0183,
10/04/2022,10.6087,10.7253,11.2631,11.283,10.9145,10.7722,11.3351,10.0569,10.0198,
10/06/2022,10.6078,10.7299,11.2617,11.2659,10.9039,10.7662,11.3306,10.0603,10.0228,
10/07/2022,10.6022,10.7257,11.2534,11.2449,10.8937,10.7565,11.3154,10.0612,10.0243,
10/10/2022,10.5987,10.7235,11.244,11.223,10.8791,10.7406,11.3043,10.0652,10.0294,
10/11/2022,10.5784,10.7076,11.2538,11.2145,10.8583,10.7209,11.2892,10.0665,10.0294,
10/12/2022,10.5945,10.7235,11.2707,11.2371,10.8832,10.743,11.3106,10.0666,10.0294,
10/13/2022,10.5848,10.7147,11.2611,11.2233,10.8664,10.7285,11.304,10.0678,10.0294,
10/14/2022,10.5957,10.7241,11.2651,11.2266,10.881,10.7357,11.306,10.0692,10.0293,
10/17/2022,10.6187,10.7519,11.2983,11.2872,10.928,10.7854,11.3504,10.0739,10.0293,
10/18/2022,10.6406,10.7712,11.3085,11.3082,10.9591,10.8033,11.3675,10.0756,10.0292,
10/19/2022,10.6358,10.7692,11.3085,11.2879,10.948,10.7912,11.3636,10.0772,10.0292,
10/20/2022,10.6443,10.7718,11.3141,11.2879,10.9461,10.7873,11.3609,10.0788,10.0287,
10/21/2022,10.6425,10.7754,11.3113,11.2798,10.9433,10.7683,11.3565,10.0805,10.0303,10.0
10/25/2022,10.6567,10.8005,11.3365,11.3394,10.9858,10.8161,11.3901,10.0866,10.0367,10.0
10/27/2022,10.6858,10.8229,11.3598,11.3694,11.0228,10.8514,11.4084,10.09,10.0399,10.0
10/28/2022,10.6886,10.8299,11.358,11.3621,11.0164,10.8591,11.4176,10.0918,10.0415,10.0
10/31/2022,10.7045,10.8458,11.3702,11.3767,11.0355,10.8619,11.4297,10.0967,10.0464,9.9999
11/01/2022,10.7175,10.8621,11.3915,11.4065,11.0572,10.888,11.4531,10.0985,10.048,9.9999
11/02/2022,10.7133,10.855,11.3862,11.4017,11.051,10.8839,11.4481,10.1002,10.0495,9.9999
11/03/2022,10.7015,10.8411,11.3735,11.3676,11.0287,10.842,11.4231,10.1021,10.051,9.9999
11/04/2022,10.7072,10.8515,11.381,11.3722,11.0368,10.855,11.4266,10.104,10.0524,9.9999
11/07/2022,10.7191,10.8644,11.393,11.4057,11.0618,10.8799,11.4486,10.109,10.0569,9.9999
11/09/2022,10.7299,10.873,11.3993,11.4231,11.0748,10.9034,11.4635,10.1126,10.0593,9.9999
11/10/2022,10.7296,10.8725,11.3987,11.432,11.0713,10.9271,11.4751,10.1141,10.0605,9.9999
11/11/2022,10.776,10.9179,11.4359,11.4866,11.1362,10.9829,11.5259,10.1159,10.0617,9.9999
11/14/2022,10.7795,10.917,11.4392,11.487,11.1375,10.9769,11.5324,10.1212,10.0653,9.9997
11/15/2022,10.7898,10.9309,11.4524,11.5065,11.1623,10.9951,11.5547,10.1229,10.0663,10.0011
11/16/2022,10.7901,10.9364,11.4489,11.5006,11.1636,11.0049,11.5518,10.1247,10.0673,10.0024
11/17/2022,10.7864,10.9323,11.4481,11.5016,11.1553,11.0004,11.5514,10.1265,10.0682,10.0037
11/18/2022,10.7809,10.9218,11.4417,11.4849,11.1412,10.9857,11.5393,10.1282,10.0692,10.0049
11/21/2022,10.7729,10.9178,11.4429,11.469,11.1266,10.9831,11.528,10.1334,10.0705,10.0085
11/22/2022,10.786,10.9303,11.4507,11.4864,11.148,11.0008,11.5343,10.135,10.072,10.0098
11/23/2022,,,,,,11.0044,,,,
11/24/2022,10.8121,10.9712,11.4789,11.534,11.1892,11.0438,11.5762,10.1383,10.0749,10.0123
11/25/2022,10.8155,10.9669,11.4836,11.5266,11.1852,11.0321,11.5796,10.14,10.0764,10.0136
11/28/2022,10.8279,10.9832,11.501,11.5494,11.2043,11.0577,11.5988,10.1453,10.0807,10.0173
11/29/2022,10.8339,10.9945,11.5029,11.5527,11.2092,11.0583,11.5928,10.1473,10.0822,10.0175
11/30/2022,10.8458,11.0089,11.5159,11.5722,11.2299,11.073,11.6089,10.1492,10.0835,10.019
12/01/2022,10.8627,11.0299,11.533,11.6091,11.2627,11.1117,11.6395,10.1511,10.0849,10.0205
